unique_id,ds,LGBMRegressor
USA/CA/CA_3/FOODS/FOODS_2,2016-04-11,618.8633374724022
USA/CA/CA_3/FOODS/FOODS_2,2016-04-12,582.2345333668801
USA/CA/CA_3/FOODS/FOODS_2,2016-04-13,550.8516417172295
USA/CA/CA_3/FOODS/FOODS_2,2016-04-14,511.25308706453416
USA/CA/CA_3/FOODS/FOODS_2,2016-04-15,553.4471957758445
USA/CA/CA_3/FOODS/FOODS_2,2016-04-16,741.9720338600495
USA/CA/CA_3/FOODS/FOODS_2,2016-04-17,732.9191090730258
USA/CA/CA_3/FOODS/FOODS_2,2016-04-18,579.0474273308645
USA/CA/CA_3/FOODS/FOODS_2,2016-04-19,541.6017019445304
USA/CA/CA_3/FOODS/FOODS_2,2016-04-20,564.4910428024267
USA/CA/CA_3/FOODS/FOODS_2,2016-04-21,510.23058266840917
USA/CA/CA_3/FOODS/FOODS_2,2016-04-22,570.8763992361147
USA/CA/CA_3/FOODS/FOODS_2,2016-04-23,725.3004362117624
USA/CA/CA_3/FOODS/FOODS_2,2016-04-24,758.0511497003594
USA/CA/CA_3/FOODS/FOODS_3,2016-03-28,2832.160935016878
USA/CA/CA_3/FOODS/FOODS_3,2016-03-29,2537.3684956842603
USA/CA/CA_3/FOODS/FOODS_3,2016-03-30,2506.462995551428
USA/CA/CA_3/FOODS/FOODS_3,2016-03-31,2486.0692487388264
USA/CA/CA_3/FOODS/FOODS_3,2016-04-01,2767.722733996077
USA/CA/CA_3/FOODS/FOODS_3,2016-04-02,3372.594858372642
USA/CA/CA_3/FOODS/FOODS_3,2016-04-03,3791.375132685978
USA/CA/CA_3/FOODS/FOODS_3,2016-04-04,2909.4182609683903
USA/CA/CA_3/FOODS/FOODS_3,2016-04-05,2870.870936716587
USA/CA/CA_3/FOODS/FOODS_3,2016-04-06,2676.447385563725
USA/CA/CA_3/FOODS/FOODS_3,2016-04-07,2655.421626676959
USA/CA/CA_3/FOODS/FOODS_3,2016-04-08,2778.8542973073254
USA/CA/CA_3/FOODS/FOODS_3,2016-04-09,3463.533920566943
USA/CA/CA_3/FOODS/FOODS_3,2016-04-10,3620.815892850817
USA/CA/CA_3/FOODS/FOODS_3,2016-04-11,2830.4861674371646
USA/CA/CA_3/FOODS/FOODS_3,2016-04-12,2618.997972618101
USA/CA/CA_3/FOODS/FOODS_3,2016-04-13,2535.7133363456037
USA/CA/CA_3/FOODS/FOODS_3,2016-04-14,2504.3635361101838
USA/CA/CA_3/FOODS/FOODS_3,2016-04-15,2707.3125142208896
USA/CA/CA_3/FOODS/FOODS_3,2016-04-16,3343.6842223569656
USA/CA/CA_3/FOODS/FOODS_3,2016-04-17,3653.5625330477155
USA/CA/CA_3/FOODS/FOODS_3,2016-04-18,2709.4494473384366
USA/CA/CA_3/FOODS/FOODS_3,2016-04-19,2602.5962368534624
USA/CA/CA_3/FOODS/FOODS_3,2016-04-20,2474.438397192471
USA/CA/CA_3/FOODS/FOODS_3,2016-04-21,2559.797717618643
USA/CA/CA_3/FOODS/FOODS_3,2016-04-22,2767.616023807343
USA/CA/CA_3/FOODS/FOODS_3,2016-04-23,3370.760412527392
USA/CA/CA_3/FOODS/FOODS_3,2016-04-24,3628.019064101781
USA/CA/CA_3/HOBBIES,2016-03-28,507.0052038603263
USA/CA/CA_3/HOBBIES,2016-03-29,467.68905952164044
USA/CA/CA_3/HOBBIES,2016-03-30,489.7520031655461
USA/CA/CA_3/HOBBIES,2016-03-31,503.1149940752505
USA/CA/CA_3/HOBBIES,2016-04-01,595.5492283513105
USA/CA/CA_3/HOBBIES,2016-04-02,692.8401597634139
USA/CA/CA_3/HOBBIES,2016-04-03,692.5639361705498
USA/CA/CA_3/HOBBIES,2016-04-04,543.9183657554574
USA/CA/CA_3/HOBBIES,2016-04-05,539.5611357663466
USA/CA/CA_3/HOBBIES,2016-04-06,544.733370255596
USA/CA/CA_3/HOBBIES,2016-04-07,559.0241208397742
USA/CA/CA_3/HOBBIES,2016-04-08,570.3217252998736
USA/CA/CA_3/HOBBIES,2016-04-09,688.0781907970633
USA/CA/CA_3/HOBBIES,2016-04-10,676.2847232052819
USA/CA/CA_3/HOBBIES,2016-04-11,518.883140667053
USA/CA/CA_3/HOBBIES,2016-04-12,487.81139132988324
USA/CA/CA_3/HOBBIES,2016-04-13,514.0406091417535
USA/CA/CA_3/HOBBIES,2016-04-14,513.5807690195539
USA/CA/CA_3/HOBBIES,2016-04-15,559.0905944115626
USA/CA/CA_3/HOBBIES,2016-04-16,678.6452838518347
USA/CA/CA_3/HOBBIES,2016-04-17,674.6749745198637
USA/CA/CA_3/HOBBIES,2016-04-18,505.53988344261745
USA/CA/CA_3/HOBBIES,2016-04-19,473.50352453507617
USA/CA/CA_3/HOBBIES,2016-04-20,496.7229788500256
USA/CA/CA_3/HOBBIES,2016-04-21,497.46706240142527
USA/CA/CA_3/HOBBIES,2016-04-22,540.5725320387828
USA/CA/CA_3/HOBBIES,2016-04-23,659.3709763113108
USA/CA/CA_3/HOBBIES,2016-04-24,665.6160872756362
USA/CA/CA_3/HOBBIES/HOBBIES_1,2016-03-28,459.63352412602507
USA/CA/CA_3/HOBBIES/HOBBIES_1,2016-03-29,427.93408106591846
USA/CA/CA_3/HOBBIES/HOBBIES_1,2016-03-30,452.0643429308316
USA/CA/CA_3/HOBBIES/HOBBIES_1,2016-03-31,460.84362584368176
USA/CA/CA_3/HOBBIES/HOBBIES_1,2016-04-01,524.949299603287
USA/CA/CA_3/HOBBIES/HOBBIES_1,2016-04-02,629.6348622058146
USA/CA/CA_3/HOBBIES/HOBBIES_1,2016-04-03,626.1136802740622
USA/CA/CA_3/HOBBIES/HOBBIES_1,2016-04-04,491.13964188557435
USA/CA/CA_3/HOBBIES/HOBBIES_1,2016-04-05,491.1720495001809
USA/CA/CA_3/HOBBIES/HOBBIES_1,2016-04-06,492.35039813743356
USA/CA/CA_3/HOBBIES/HOBBIES_1,2016-04-07,510.64936126708636
USA/CA/CA_3/HOBBIES/HOBBIES_1,2016-04-08,535.9289718346585
USA/CA/CA_3/HOBBIES/HOBBIES_1,2016-04-09,636.3431487417993
USA/CA/CA_3/HOBBIES/HOBBIES_1,2016-04-10,646.7780649537187
USA/CA/CA_3/HOBBIES/HOBBIES_1,2016-04-11,492.33361129422593
USA/CA/CA_3/HOBBIES/HOBBIES_1,2016-04-12,462.37286411727996
USA/CA/CA_3/HOBBIES/HOBBIES_1,2016-04-13,474.19945277932186
USA/CA/CA_3/HOBBIES/HOBBIES_1,2016-04-14,475.3610877597405
USA/CA/CA_3/HOBBIES/HOBBIES_1,2016-04-15,516.9216760649349
USA/CA/CA_3/HOBBIES/HOBBIES_1,2016-04-16,602.7244476306396
USA/CA/CA_3/HOBBIES/HOBBIES_1,2016-04-17,621.8778777558955
USA/CA/CA_3/HOBBIES/HOBBIES_1,2016-04-18,462.3288481217299
USA/CA/CA_3/HOBBIES/HOBBIES_1,2016-04-19,453.6409832738941
USA/CA/CA_3/HOBBIES/HOBBIES_1,2016-04-20,466.1575081289506
USA/CA/CA_3/HOBBIES/HOBBIES_1,2016-04-21,480.313188262193
USA/CA/CA_3/HOBBIES/HOBBIES_1,2016-04-22,499.83340490016946
USA/CA/CA_3/HOBBIES/HOBBIES_1,2016-04-23,588.7339902706551
USA/CA/CA_3/HOBBIES/HOBBIES_1,2016-04-24,614.9556577466791
USA/CA/CA_3/HOBBIES/HOBBIES_2,2016-03-28,66.41354257781519
USA/CA/CA_3/HOBBIES/HOBBIES_2,2016-03-29,46.37070220999866
USA/CA/CA_3/HOBBIES/HOBBIES_2,2016-03-30,44.361245332213166
USA/CA/CA_3/HOBBIES/HOBBIES_2,2016-03-31,41.96796264615402
USA/CA/CA_3/HOBBIES/HOBBIES_2,2016-04-01,46.68757149281814
USA/CA/CA_3/HOBBIES/HOBBIES_2,2016-04-02,52.864928529055184
USA/CA/CA_3/HOBBIES/HOBBIES_2,2016-04-03,50.19722358617813
USA/CA/CA_3/HOBBIES/HOBBIES_2,2016-04-04,41.706888867478426
USA/CA/CA_3/HOBBIES/HOBBIES_2,2016-04-05,40.13698724467726
USA/CA/CA_3/HOBBIES/HOBBIES_2,2016-04-06,38.81050457083377
USA/CA/CA_3/HOBBIES/HOBBIES_2,2016-04-07,38.84478760472322
USA/CA/CA_3/HOBBIES/HOBBIES_2,2016-04-08,41.12869566879968
USA/CA/CA_3/HOBBIES/HOBBIES_2,2016-04-09,48.075353888266285
USA/CA/CA_3/HOBBIES/HOBBIES_2,2016-04-10,46.28225389523838
USA/CA/CA_3/HOBBIES/HOBBIES_2,2016-04-11,40.13107466477389
USA/CA/CA_3/HOBBIES/HOBBIES_2,2016-04-12,36.625536371310275
USA/CA/CA_3/HOBBIES/HOBBIES_2,2016-04-13,37.25224637001372
USA/CA/CA_3/HOBBIES/HOBBIES_2,2016-04-14,36.26006060888526
USA/CA/CA_3/HOBBIES/HOBBIES_2,2016-04-15,39.28954380840721
USA/CA/CA_3/HOBBIES/HOBBIES_2,2016-04-16,44.48834125105947
USA/CA/CA_3/HOBBIES/HOBBIES_2,2016-04-17,43.267480732686494
USA/CA/CA_3/HOBBIES/HOBBIES_2,2016-04-18,37.99699923759158
USA/CA/CA_3/HOBBIES/HOBBIES_2,2016-04-19,36.30108680042285
USA/CA/CA_3/HOBBIES/HOBBIES_2,2016-04-20,37.26491843593587
USA/CA/CA_3/HOBBIES/HOBBIES_2,2016-04-21,36.26006060888526
USA/CA/CA_3/HOBBIES/HOBBIES_2,2016-04-22,38.8342905090584
USA/CA/CA_3/HOBBIES/HOBBIES_2,2016-04-23,44.033087951710655
USA/CA/CA_3/HOBBIES/HOBBIES_2,2016-04-24,43.267480732686494
USA/CA/CA_3/HOUSEHOLD,2016-03-28,1617.3206044245444
USA/CA/CA_3/HOUSEHOLD,2016-03-29,1492.8119059618898
USA/CA/CA_3/HOUSEHOLD,2016-03-30,1460.7043555819612
USA/CA/CA_3/HOUSEHOLD,2016-03-31,1480.1874268522724
USA/CA/CA_3/HOUSEHOLD,2016-04-01,1622.5755510057893
USA/CA/CA_3/HOUSEHOLD,2016-04-02,2140.369204725864
USA/CA/CA_3/HOUSEHOLD,2016-04-03,2255.8305453645794
USA/CA/CA_3/HOUSEHOLD,2016-04-04,1662.5249440401838
USA/CA/CA_3/HOUSEHOLD,2016-04-05,1583.1631444124812
USA/CA/CA_3/HOUSEHOLD,2016-04-06,1562.392762602955
USA/CA/CA_3/HOUSEHOLD,2016-04-07,1544.544981915316
USA/CA/CA_3/HOUSEHOLD,2016-04-08,1663.7477405828079
USA/CA/CA_3/HOUSEHOLD,2016-04-09,2288.498359245753
USA/CA/CA_3/HOUSEHOLD,2016-04-10,2296.717297220233
USA/CA/CA_3/HOUSEHOLD,2016-04-11,1642.2430706175637
USA/CA/CA_3/HOUSEHOLD,2016-04-12,1581.0588669352128
USA/CA/CA_3/HOUSEHOLD,2016-04-13,1526.1231286876773
USA/CA/CA_3/HOUSEHOLD,2016-04-14,1525.1282494291863
USA/CA/CA_3/HOUSEHOLD,2016-04-15,1645.8206751544446
USA/CA/CA_3/HOUSEHOLD,2016-04-16,2144.500854169037
USA/CA/CA_3/HOUSEHOLD,2016-04-17,2204.928754011625
USA/CA/CA_3/HOUSEHOLD,2016-04-18,1591.6144931214856
USA/CA/CA_3/HOUSEHOLD,2016-04-19,1525.3766921355364
USA/CA/CA_3/HOUSEHOLD,2016-04-20,1497.4706623272496
USA/CA/CA_3/HOUSEHOLD,2016-04-21,1495.4178240375413
USA/CA/CA_3/HOUSEHOLD,2016-04-22,1598.219433870327
USA/CA/CA_3/HOUSEHOLD,2016-04-23,2105.6674007262354
USA/CA/CA_3/HOUSEHOLD,2016-04-24,2195.281152041791
USA/CA/CA_3/HOUSEHOLD/HOUSEHOLD_1,2016-03-28,1321.4637661896893
USA/CA/CA_3/HOUSEHOLD/HOUSEHOLD_1,2016-03-29,1217.8925206483916
USA/CA/CA_3/HOUSEHOLD/HOUSEHOLD_1,2016-03-30,1195.624737047497
USA/CA/CA_3/HOUSEHOLD/HOUSEHOLD_1,2016-03-31,1180.7177378593458
USA/CA/CA_3/HOUSEHOLD/HOUSEHOLD_1,2016-04-01,1343.915363963471
USA/CA/CA_3/HOUSEHOLD/HOUSEHOLD_1,2016-04-02,1756.7160520938305
USA/CA/CA_3/HOUSEHOLD/HOUSEHOLD_1,2016-04-03,1930.3052553693967
USA/CA/CA_3/HOUSEHOLD/HOUSEHOLD_1,2016-04-04,1376.7621470635602
USA/CA/CA_3/HOUSEHOLD/HOUSEHOLD_1,2016-04-05,1270.8196744607592
USA/CA/CA_3/HOUSEHOLD/HOUSEHOLD_1,2016-04-06,1253.725511555272
USA/CA/CA_3/HOUSEHOLD/HOUSEHOLD_1,2016-04-07,1271.2420834728862
USA/CA/CA_3/HOUSEHOLD/HOUSEHOLD_1,2016-04-08,1402.306284060594
USA/CA/CA_3/HOUSEHOLD/HOUSEHOLD_1,2016-04-09,1770.453398051166
USA/CA/CA_3/HOUSEHOLD/HOUSEHOLD_1,2016-04-10,1901.1739153260014
USA/CA/CA_3/HOUSEHOLD/HOUSEHOLD_1,2016-04-11,1444.920218440346
USA/CA/CA_3/HOUSEHOLD/HOUSEHOLD_1,2016-04-12,1312.667943464358
USA/CA/CA_3/HOUSEHOLD/HOUSEHOLD_1,2016-04-13,1266.7361622408196
USA/CA/CA_3/HOUSEHOLD/HOUSEHOLD_1,2016-04-14,1244.3240775046797
USA/CA/CA_3/HOUSEHOLD/HOUSEHOLD_1,2016-04-15,1344.1767589914598
USA/CA/CA_3/HOUSEHOLD/HOUSEHOLD_1,2016-04-16,1736.7522436900847
USA/CA/CA_3/HOUSEHOLD/HOUSEHOLD_1,2016-04-17,1867.4905946406543
USA/CA/CA_3/HOUSEHOLD/HOUSEHOLD_1,2016-04-18,1371.3723048881182
USA/CA/CA_3/HOUSEHOLD/HOUSEHOLD_1,2016-04-19,1254.7662247906464
USA/CA/CA_3/HOUSEHOLD/HOUSEHOLD_1,2016-04-20,1215.0052902242867
USA/CA/CA_3/HOUSEHOLD/HOUSEHOLD_1,2016-04-21,1226.636636575725
USA/CA/CA_3/HOUSEHOLD/HOUSEHOLD_1,2016-04-22,1338.847751566742
USA/CA/CA_3/HOUSEHOLD/HOUSEHOLD_1,2016-04-23,1717.232019593612
USA/CA/CA_3/HOUSEHOLD/HOUSEHOLD_1,2016-04-24,1764.2487440425396
USA/CA/CA_3/HOUSEHOLD/HOUSEHOLD_2,2016-03-28,293.1933312268689
USA/CA/CA_3/HOUSEHOLD/HOUSEHOLD_2,2016-03-29,251.98769835633482
USA/CA/CA_3/HOUSEHOLD/HOUSEHOLD_2,2016-03-30,250.8613385502401
USA/CA/CA_3/HOUSEHOLD/HOUSEHOLD_2,2016-03-31,255.82281490588872
USA/CA/CA_3/HOUSEHOLD/HOUSEHOLD_2,2016-04-01,289.05857366491864
USA/CA/CA_3/HOUSEHOLD/HOUSEHOLD_2,2016-04-02,366.42289976580497
USA/CA/CA_3/HOUSEHOLD/HOUSEHOLD_2,2016-04-03,399.49687837911836
USA/CA/CA_3/HOUSEHOLD/HOUSEHOLD_2,2016-04-04,287.70399822615224
USA/CA/CA_3/HOUSEHOLD/HOUSEHOLD_2,2016-04-05,264.77178440826907
USA/CA/CA_3/HOUSEHOLD/HOUSEHOLD_2,2016-04-06,261.73792818189804
USA/CA/CA_3/HOUSEHOLD/HOUSEHOLD_2,2016-04-07,260.4775729380229
USA/CA/CA_3/HOUSEHOLD/HOUSEHOLD_2,2016-04-08,294.30273977272
USA/CA/CA_3/HOUSEHOLD/HOUSEHOLD_2,2016-04-09,366.051086680636
USA/CA/CA_3/HOUSEHOLD/HOUSEHOLD_2,2016-04-10,398.58634705058404
USA/CA/CA_3/HOUSEHOLD/HOUSEHOLD_2,2016-04-11,283.6493061968672
USA/CA/CA_3/HOUSEHOLD/HOUSEHOLD_2,2016-04-12,263.8683882772889
USA/CA/CA_3/HOUSEHOLD/HOUSEHOLD_2,2016-04-13,256.5041576744496
USA/CA/CA_3/HOUSEHOLD/HOUSEHOLD_2,2016-04-14,263.72828747169586
USA/CA/CA_3/HOUSEHOLD/HOUSEHOLD_2,2016-04-15,294.7688202423064
USA/CA/CA_3/HOUSEHOLD/HOUSEHOLD_2,2016-04-16,370.3669122033695
USA/CA/CA_3/HOUSEHOLD/HOUSEHOLD_2,2016-04-17,396.3182583711414
USA/CA/CA_3/HOUSEHOLD/HOUSEHOLD_2,2016-04-18,283.9135057318785
USA/CA/CA_3/HOUSEHOLD/HOUSEHOLD_2,2016-04-19,251.3569874061544
USA/CA/CA_3/HOUSEHOLD/HOUSEHOLD_2,2016-04-20,256.7074187401525
USA/CA/CA_3/HOUSEHOLD/HOUSEHOLD_2,2016-04-21,258.14422716048006
USA/CA/CA_3/HOUSEHOLD/HOUSEHOLD_2,2016-04-22,290.032417036766
USA/CA/CA_3/HOUSEHOLD/HOUSEHOLD_2,2016-04-23,362.4201097290278
USA/CA/CA_3/HOUSEHOLD/HOUSEHOLD_2,2016-04-24,374.7210890533484
USA/CA/CA_4,2016-03-28,2503.574642312703
USA/CA/CA_4,2016-03-29,2302.7858146724016
USA/CA/CA_4,2016-03-30,2301.17108308774
USA/CA/CA_4,2016-03-31,2304.7853922059426
USA/CA/CA_4,2016-04-01,2573.7470386394475
USA/CA/CA_4,2016-04-02,2780.0907691526113
USA/CA/CA_4,2016-04-03,2908.1886977435292
USA/CA/CA_4,2016-04-04,2512.299422142268
USA/CA/CA_4,2016-04-05,2411.2071764176267
USA/CA/CA_4,2016-04-06,2348.8791709064103
USA/CA/CA_4,2016-04-07,2437.452955022735
USA/CA/CA_4,2016-04-08,2478.169065869536
USA/CA/CA_4,2016-04-09,3022.8779863185136
USA/CA/CA_4,2016-04-10,3013.905078020793
USA/CA/CA_4,2016-04-11,2590.232481672609
USA/CA/CA_4,2016-04-12,2370.8838559472015
USA/CA/CA_4,2016-04-13,2284.0670597724916
USA/CA/CA_4,2016-04-14,2387.914653445653
USA/CA/CA_4,2016-04-15,2547.8264764573314
USA/CA/CA_4,2016-04-16,3049.9746438878688
USA/CA/CA_4,2016-04-17,3037.262156685644
USA/CA/CA_4,2016-04-18,2545.295122400178
USA/CA/CA_4,2016-04-19,2334.3320431870616
USA/CA/CA_4,2016-04-20,2339.404558555196
USA/CA/CA_4,2016-04-21,2340.313626448479
USA/CA/CA_4,2016-04-22,2538.7442489116115
USA/CA/CA_4,2016-04-23,2971.957407163219
USA/CA/CA_4,2016-04-24,3055.6332175452876
USA/CA/CA_4/FOODS,2016-03-28,1616.0353882580303
USA/CA/CA_4/FOODS,2016-03-29,1548.3945163651447
USA/CA/CA_4/FOODS,2016-03-30,1505.303419683504
USA/CA/CA_4/FOODS,2016-03-31,1520.1320501864623
USA/CA/CA_4/FOODS,2016-04-01,1685.7484343299536
USA/CA/CA_4/FOODS,2016-04-02,1915.2096935009272
USA/CA/CA_4/FOODS,2016-04-03,2117.204198042878
USA/CA/CA_4/FOODS,2016-04-04,1701.936802378727
USA/CA/CA_4/FOODS,2016-04-05,1593.862116031759
USA/CA/CA_4/FOODS,2016-04-06,1583.6110805887936
USA/CA/CA_4/FOODS,2016-04-07,1578.3784330681142
USA/CA/CA_4/FOODS,2016-04-08,1662.1999817549881
USA/CA/CA_4/FOODS,2016-04-09,1958.9155913206682
USA/CA/CA_4/FOODS,2016-04-10,2015.514904242047
USA/CA/CA_4/FOODS,2016-04-11,1620.0650652212366
USA/CA/CA_4/FOODS,2016-04-12,1524.9352719427015
USA/CA/CA_4/FOODS,2016-04-13,1465.4851560369355
USA/CA/CA_4/FOODS,2016-04-14,1536.2062414197403
USA/CA/CA_4/FOODS,2016-04-15,1678.6411806458455
USA/CA/CA_4/FOODS,2016-04-16,1932.933933854939
USA/CA/CA_4/FOODS,2016-04-17,1997.64185672338
USA/CA/CA_4/FOODS,2016-04-18,1593.2235243955647
USA/CA/CA_4/FOODS,2016-04-19,1543.0842885870927
USA/CA/CA_4/FOODS,2016-04-20,1479.1680002019561
USA/CA/CA_4/FOODS,2016-04-21,1505.1960155578868
USA/CA/CA_4/FOODS,2016-04-22,1678.2987755079066
USA/CA/CA_4/FOODS,2016-04-23,1977.0439700809613
USA/CA/CA_4/FOODS,2016-04-24,2033.9485009477842
USA/CA/CA_4/FOODS/FOODS_1,2016-03-28,218.43070710931298
USA/CA/CA_4/FOODS/FOODS_1,2016-03-29,215.518837075681
USA/CA/CA_4/FOODS/FOODS_1,2016-03-30,223.05329979978302
USA/CA/CA_4/FOODS/FOODS_1,2016-03-31,217.45158108749368
USA/CA/CA_4/FOODS/FOODS_1,2016-04-01,244.32431826236967
USA/CA/CA_4/FOODS/FOODS_1,2016-04-02,260.90833642438963
USA/CA/CA_4/FOODS/FOODS_1,2016-04-03,239.5662607066794
USA/CA/CA_4/FOODS/FOODS_1,2016-04-04,201.6913910507979
USA/CA/CA_4/FOODS/FOODS_1,2016-04-05,206.06453131536242
USA/CA/CA_4/FOODS/FOODS_1,2016-04-06,207.26627194746985
USA/CA/CA_4/FOODS/FOODS_1,2016-04-07,208.971359274419
USA/CA/CA_4/FOODS/FOODS_1,2016-04-08,239.8619397576555
USA/CA/CA_4/FOODS/FOODS_1,2016-04-09,250.32802425166113
USA/CA/CA_4/FOODS/FOODS_1,2016-04-10,237.18506292448103
USA/CA/CA_4/FOODS/FOODS_1,2016-04-11,200.50233430975223
USA/CA/CA_4/FOODS/FOODS_1,2016-04-12,204.0969768689939
USA/CA/CA_4/FOODS/FOODS_1,2016-04-13,205.25722727793445
USA/CA/CA_4/FOODS/FOODS_1,2016-04-14,206.65936409115358
USA/CA/CA_4/FOODS/FOODS_1,2016-04-15,235.15553138625145
USA/CA/CA_4/FOODS/FOODS_1,2016-04-16,250.3700311277458
USA/CA/CA_4/FOODS/FOODS_1,2016-04-17,234.05286807962267
USA/CA/CA_4/FOODS/FOODS_1,2016-04-18,197.68090759796524
USA/CA/CA_4/FOODS/FOODS_1,2016-04-19,200.2966315925462
USA/CA/CA_4/FOODS/FOODS_1,2016-04-20,202.3308988058591
USA/CA/CA_4/FOODS/FOODS_1,2016-04-21,202.4462660718272
USA/CA/CA_4/FOODS/FOODS_1,2016-04-22,234.9963180533767
USA/CA/CA_4/FOODS/FOODS_1,2016-04-23,253.6035043866601
USA/CA/CA_4/FOODS/FOODS_1,2016-04-24,227.11667600795485
USA/CA/CA_4/FOODS/FOODS_2,2016-03-28,391.2073886851456
USA/CA/CA_4/FOODS/FOODS_2,2016-03-29,311.3999448516964
USA/CA/CA_4/FOODS/FOODS_2,2016-03-30,292.90314775522563
USA/CA/CA_4/FOODS/FOODS_2,2016-03-31,291.84925266154767
USA/CA/CA_4/FOODS/FOODS_2,2016-04-01,312.886606891812
USA/CA/CA_4/FOODS/FOODS_2,2016-04-02,386.36790326056484
USA/CA/CA_4/FOODS/FOODS_2,2016-04-03,435.41056988623177
USA/CA/CA_4/FOODS/FOODS_2,2016-04-04,370.8187509580521
USA/CA/CA_4/FOODS/FOODS_2,2016-04-05,326.83892737549996
USA/CA/CA_4/FOODS/FOODS_2,2016-04-06,319.40754025218456
USA/CA/CA_4/FOODS/FOODS_2,2016-04-07,312.96529234819184
USA/CA/CA_4/FOODS/FOODS_2,2016-04-08,317.72987921492035
USA/CA/CA_4/FOODS/FOODS_2,2016-04-09,384.0303097840522
USA/CA/CA_4/FOODS/FOODS_2,2016-04-10,412.2995112810434
USA/CA/CA_4/FOODS/FOODS_2,2016-04-11,340.69617894436914
USA/CA/CA_4/FOODS/FOODS_2,2016-04-12,319.60810645666555
USA/CA/CA_4/FOODS/FOODS_2,2016-04-13,304.4620588432861
USA/CA/CA_4/FOODS/FOODS_2,2016-04-14,299.68309371806
USA/CA/CA_4/FOODS/FOODS_2,2016-04-15,315.217650496578
USA/CA/CA_4/FOODS/FOODS_2,2016-04-16,383.35574119597106
USA/CA/CA_4/FOODS/FOODS_2,2016-04-17,408.87606124836213
USA/CA/CA_4/FOODS/FOODS_2,2016-04-18,337.3466012395935
USA/CA/CA_4/FOODS/FOODS_2,2016-04-19,310.29692808490006
USA/CA/CA_4/FOODS/FOODS_2,2016-04-20,291.3018329752967
USA/CA/CA_4/FOODS/FOODS_2,2016-04-21,294.136589161406
USA/CA/CA_4/FOODS/FOODS_2,2016-04-22,312.57202097239826
USA/CA/CA_4/FOODS/FOODS_2,2016-04-23,384.8899723246576
USA/CA/CA_4/FOODS/FOODS_2,2016-04-24,392.2197273799183
USA/CA/CA_4/FOODS/FOODS_3,2016-03-28,1116.3379150977166
USA/CA/CA_4/FOODS/FOODS_3,2016-03-29,1006.9942784014346
USA/CA/CA_4/FOODS/FOODS_3,2016-03-30,982.8892089210677
USA/CA/CA_4/FOODS/FOODS_3,2016-03-31,976.974899397832
USA/CA/CA_4/FOODS/FOODS_3,2016-04-01,1029.5250451321647
USA/CA/CA_4/FOODS/FOODS_3,2016-04-02,1223.5986336500055
USA/CA/CA_4/FOODS/FOODS_3,2016-04-03,1319.810388830272
USA/CA/CA_4/FOODS/FOODS_3,2016-04-04,1052.8688973652404
USA/CA/CA_4/FOODS/FOODS_3,2016-04-05,1005.19020088414
USA/CA/CA_4/FOODS/FOODS_3,2016-04-06,983.6304422249016
USA/CA/CA_4/FOODS/FOODS_3,2016-04-07,985.7577055158808
USA/CA/CA_4/FOODS/FOODS_3,2016-04-08,1032.6428012411925
USA/CA/CA_4/FOODS/FOODS_3,2016-04-09,1223.4686402778664
USA/CA/CA_4/FOODS/FOODS_3,2016-04-10,1233.9178276701762
USA/CA/CA_4/FOODS/FOODS_3,2016-04-11,1010.9028638227373
USA/CA/CA_4/FOODS/FOODS_3,2016-04-12,940.7443698010596
USA/CA/CA_4/FOODS/FOODS_3,2016-04-13,930.2106588178665
USA/CA/CA_4/FOODS/FOODS_3,2016-04-14,925.950033724616
USA/CA/CA_4/FOODS/FOODS_3,2016-04-15,1019.7433535901099
USA/CA/CA_4/FOODS/FOODS_3,2016-04-16,1163.4998849738088
USA/CA/CA_4/FOODS/FOODS_3,2016-04-17,1273.6383652738357
USA/CA/CA_4/FOODS/FOODS_3,2016-04-18,1002.7323531643693
USA/CA/CA_4/FOODS/FOODS_3,2016-04-19,924.4782923426509
USA/CA/CA_4/FOODS/FOODS_3,2016-04-20,933.450909596096
USA/CA/CA_4/FOODS/FOODS_3,2016-04-21,945.8265886297153
USA/CA/CA_4/FOODS/FOODS_3,2016-04-22,990.5429913649315
USA/CA/CA_4/FOODS/FOODS_3,2016-04-23,1204.3432878212984
USA/CA/CA_4/FOODS/FOODS_3,2016-04-24,1218.530572781962
USA/CA/CA_4/HOBBIES,2016-03-28,304.8574897141999
USA/CA/CA_4/HOBBIES,2016-03-29,303.94680078168903
USA/CA/CA_4/HOBBIES,2016-03-30,294.9212678306211
USA/CA/CA_4/HOBBIES,2016-03-31,292.7599376817121
USA/CA/CA_4/HOBBIES,2016-04-01,324.53883288047723
USA/CA/CA_4/HOBBIES,2016-04-02,409.7757694801944
USA/CA/CA_4/HOBBIES,2016-04-03,402.31573541334643
USA/CA/CA_4/HOBBIES,2016-04-04,339.7142473797206
USA/CA/CA_4/HOBBIES,2016-04-05,323.26119583230064
USA/CA/CA_4/HOBBIES,2016-04-06,315.46669200561854
USA/CA/CA_4/HOBBIES,2016-04-07,333.3101659494922
USA/CA/CA_4/HOBBIES,2016-04-08,336.3377431858387
USA/CA/CA_4/HOBBIES,2016-04-09,410.172477073518
USA/CA/CA_4/HOBBIES,2016-04-10,388.0376796169208
USA/CA/CA_4/HOBBIES,2016-04-11,329.7055026985461
USA/CA/CA_4/HOBBIES,2016-04-12,331.94542183020155
